letter_id,sentence,language,sentence_id
LTR-023,"Cette Ville fut assiégée en 1542, par le Marquis de Brandebourg ; en 1598, par le Comte de Schwartzembourg ; en 1602, par le Général Rosworm ; enfin, en 1684, par le Duc de Lorraine, Général des Troupes de l'Empereur, auquel elle se rendit en 1686, après une vigoureuse défense; Apti Bassa, Gouverneur de la Ville, ayant été tué sur la breche, où il combattoit avec une bravoure Romaine.",fr,3166
LTR-023,"Les Turcs furent si sensibles à la perte de cette Ville importante, qu'ils déposerent l'année suivante Mahomet IV.",fr,3167
LTR-023,"Nous nous sommes remis en route le 23, & nous avons passé par Adam & Todowar : ces deux Villes étoient assez considérables, lorsqu'elles appartenoient au Turc ; mais elles sont à présent ruinées.",fr,3168
LTR-023,"On trouve les restes de plusieurs Villes Turques, qui annoncent ce qu'elles étoient autrefois.",fr,3169
LTR-023,Ce Pays est tout couvert de bois ; mais il est désert.,fr,3170
LTR-023,"Nous y avons vû une quantité prodigieuse de bêtes fauves : elles vivent très-long-tems, parce qu'il n'y a point de chasseurs.",fr,3171
LTR-023,"Nous arrivâmes le 25 à Mohatch ; on nous montra la plaine où le jeune Louis, Roi de Hongrie, périt, après avoir été battu.",fr,3172
LTR-023,"Pour ne pas tomber entre les mains de Balibée, Général des Troupes de Soliman le Magnifique, il prit la fuite ; mais il se noya dans un fossé.",fr,3173
LTR-023,"Cette victoire ouvrit, pour la premiere fois, un passage aux Turcs dans le cœur de la Hongrie.",fr,3174
LTR-023,Je ne vous nommerai point les petits Villages par où j'ai passé ; je n'y ai rien trouvé de remarquable.,fr,3175
LTR-023,"Les vivres y sont en abondance, sur-tout le gibier, comme sanglier, &c.",fr,3176
LTR-023,"Le petit nombre d'habitans qu'il y a en Hongrie, vit fort à l'aise : il manque d'argent ; mais les bois & les plaines lui fournissent toutes sortes de denrées, & en quantité.",fr,3177
LTR-023,"Il y avoit ordre de nous fournir, gratis, tout ce qui nous seroit nécessaire, jusqu'à des chevaux.",fr,3178
LTR-023,"Mais Milord M*** ne voulant pas fouler les paysans, a toujours payé la valeur de ce qu'on nous a fourni.",fr,3179
LTR-023,"Ces pauvres gens étoient si sensibles à cette générosité, à laquelle ils font peu accoutumés, qu'à notre départ ils nous engageoient toujours à accepter quelque présent, comme des Faisans gras, ou autres choses semblables.",fr,3180
LTR-023,Leur habillement est fort ancien ; ce n'est autre chose qu'une peau de mouton : leur bonnet & leurs bottes font de la même matière.,fr,3181
LTR-023,"Comme cet habit leur dure long-tems, ils ont rarement besoin d'argent.",fr,3182
LTR-023,"Le 26, nous passâmes en voiture, & avec tous nos équipages, sur le Danube, qui étoit gelé.",fr,3183
LTR-023,"Le Général Veterani nous attendoit de l'autre côté : il nous invita à aller passer la nuit dans un petit Château qu'il a à quelques milles du fleuve, & nous assûra qu'il y avoit une journée de marche très-fatigante pour aller à Essek.",fr,3184
LTR-023,Nous éprouvâmes la vérité de ce qu'il nous dit.,fr,3185
LTR-023,"Les bois sont si remplis de loups, qu'ils sont presqu'impraticables.",fr,3186
LTR-023,"Nous arrivâmes cependant à Essek, quoi-qu'il fût tard.",fr,3187
LTR-023,"Nous nous y arrêtâ-mes un jour, pour envoyer un cou-rier au Bassa de Belgrade : je profitai de l'occasion pour voir la Ville, qui est petite, mais bien bâtie & bien fortifiée : elle étoit peuplée, com-merçante & riche, lorsqu'elle étoit sous la domination des Turcs.",fr,3188
LTR-023,"Elle est située sur la Drave, qui se jette dans le Danube.",fr,3189
LTR-023,"Il y avoit un pont qu'on regardoit comme une des mer-veilles du monde : il étoit tout bâti en chêne, & avoit huit mille pas de long ; mais le Comte de Lesli le fit brûler, & réduisit la Ville en cen-dres en 1685.",fr,3190
LTR-023,"Les Turcs la répare-rent, la fortifierent & l'abandonne-rent en 1687.",fr,3191
LTR-023,"Le Général Dunne-walt en prit alors possession au nom de l'Empereur, sous la domination duquel elle est toujours restée depuis: elle est regardée comme un des boulevards de la Hongrie.",fr,3192
LTR-023,"Le 28, nous arrivâmes à Bocorvar, grande Ville de Rascie : je vous en ai déja fait la description.",fr,3193
LTR-023,"Le Colonel *** vint au-devant de nous, & nous engagea à aller loger dans son Quartier : j'y trouvai sa femme, sa fille & sa nièce, qui me parurent toutes trois fort aimables; les deux dernieres sont fort jolies : leur logement consiste en trois ou quatre maisons, construites à la maniere des Rasciens; mais on les a réunies en une seule, qu'on a rendue aussi commode qu'il est possible de le faire dans ce pays.",fr,3194
LTR-023,Les Dames de Hongrie sont beaucoup plus belles que celles d'Autriche; & toutes les Beautés que l'on voit à Vienne sont Hongroises.,fr,3195
LTR-023,Elles sont toutes blondes & très-bien faites : leur habillement me plaît beaucoup.,fr,3196
LTR-023,"La femme du Colonel *** avoit une robe de velours écarlate, doublée & bordée de martre; elle lui prenoit très-bien la taille, & descendoit jusqu’à ses pieds.",fr,3197
LTR-023,"Les Dames Hongroises portent ordinairement des manches étroites; elles ont un corset qui est boutonné par-devant avec deux rangs de petits boutons d’or, de perle ou de diamant.",fr,3198
LTR-023,"Elles portent sur la tête un bonnet d’or, avec un pendant doublé de martre, ou de quelque autre belle fourrure.",fr,3199
LTR-023,On nous donna un dîner fort honnête; & la conversation de ces Dames me plut beaucoup: elles avoient envie de faire une partie de la route avec nous.,fr,3200
LTR-023,Le 29 nous arrivâmes à Peter-Waradin: le Commandant de la Garnison vint au-devant de nous avec tous les autres Officiers.,fr,3201
LTR-023,"Nous sommes logés dans le meilleur appartement de la maison du Gouver- neur, où l'on nous traite magnifiquement par ordre de l'Empereur.",fr,3202
LTR-023,"Nous resterons ici, jusqu'à ce qu'on ait décidé de quelle maniere on doit nous recevoir sur les frontieres de Turquie.",fr,3203
LTR-023,"Le Courier que Mylord M*** avoit fait partir d'Essek, est revenu ce matin, avec la réponse du Bassa, dans une bourse de satin écarlate : l'Interprete l'a traduite ; elle nous annonce une réception fort honorable.",fr,3204
LTR-023,"J'ai engagé Mylord à fixer l'endroit où il veut que l'escorte Turque nous prenne : il a, en conséquence, renvoyé le Courier prier le Bassa que ce fût à Betsko : c'est un village situé entre Peter-Waradin & Belgrade, à égale distance de ces deux Villes : nous attendrons ici sa réponse.",fr,3205
LTR-023,"Je vous donne, ma chere Soeur, une relation bien circonstanciée de cette partie de mes voyages ; mais je crains qu'elle ne vous ennuye : je puis cependant vous affûrer que je n'ai pas eu le projet de faire parade d'érudition, en vous faisant un petit abrégé de l'histoire des Villes par où j'ai passé ; je me suis bien gardée d'en faire autant à l'égard de celles que j'ai cru vous être connues.",fr,3206
LTR-023,"Avec les meilleures intentions du monde, il est possible que je ne vous amuse pas ; mais ce n'est point une nécessité absolue que vous lisiez tout ce que je vous écris.",fr,3207
LTR-023,"Je suis, ma chere Sœur, &c.",fr,3208
LTR-023,On m'assûre qu'on enverra ma Lettre à Vienne avec beaucoup d'exactitude.,fr,3209
LTR-024,"J'AVOIS résolu de vous écrire fort au long de Peter-Waradin, où je comptois rester trois ou quatre jours : mais le Bassa de Belgrade étoit si empressé de nous voir, qu'il renvoya sur le champ le Courier que Milord M*** lui avoit dépêché, pour savoir où l'escorte Turque devoit nous prendre.",fr,3210
LTR-024,Je n'eus pas un moment libre ; il fallut partir le lendemain.,fr,3211
LTR-024,"Nous fûmes escortés par tous les principaux Officiers de la Garnison, & par une troupe considérable de soldats Allemands & Rasciens.",fr,3212
LTR-024,"L'Empereur a plusieurs Régimens composés de ces derniers ; mais, pour dire la vérité, ce sont plutôt des pil- lards, que des soldats : ils n'ont point de paye, & font obligés de se fournir d'armes & de chevaux.",fr,3213
LTR-024,"Enfin, on les prendroit plutôt pour des bandits ou pour des mendians, que pour des Troupes reglées.",fr,3214
LTR-024,"Je ne puis m'empêcher de vous dire quelque chose de ce peuple, qui est répandu dans la Hongrie.",fr,3215
LTR-024,"Les Rasciens professent la Religion Grecque ; ils ont un Patriarche au Grand-Caire : leur ignorance est si grande, que leurs Prêtres leur font accroire tout ce qu'ils veulent.",fr,3216
LTR-024,Ces Prêtres ne coupent jamais leurs cheveux ni leur barbe : ils ressemblent exactement aux Brames des Indiens.,fr,3217
LTR-024,"Ils héritent en général de tout l'argent des Laïcs, auxquels ils donnent en échange des passeports signés & scellés pour le Ciel : il ne reste à la femme & aux enfans d'un mort, que la maison, & le bétail, s'il y en a : pour pour tout le reste, ils suivent la Religion des Grecs.",fr,3218
LTR-024,"Cette petite digression m'a empêché de vous dire que nous avons traversé la plaine de Carlowitz, où le Prince Eugène remporta une victoire signalée sur les Turcs : on y voit encore les marques de cette sanglante journée.",fr,3219
LTR-024,"Le champ de bataille est jonché de têtes & de carcasses d'hommes, de chevaux, & de chameaux, qu'on n'a pas même pris la peine d'enfouir.",fr,3220
LTR-024,"Je n'ai pu voir sans horreur tant de corps d'hommes mis en pièces, sans me récrier contre la guerre, qui rend le meurtre nécessaire, même méritoire.",fr,3221
LTR-024,"Rien ne prouve mieux la folie des hommes, quelque raisonnables qu'ils se croyent, que cette fureur avec laquelle ils se disputent un pouce de terrein, pendant qu'ils laissent des Pays immenses & fertiles sans culture & sans habitans.",fr,3222
LTR-024,"L'usage a rendu la guerre né- cessaire, il est vrai : mais y a-t-il rien qui prouve mieux le défaut de raison chez les hommes, que la durée d'un usage si diamétralement opposé à l'Humanité ?",fr,3223
LTR-024,"Je veux bien accorder à M. Hobbe, que la Nature est un état de guerre ; mais j'en conclûrai que la Nature humaine n'est pas raisonnable, si le mot raison signifie, comme je le crois, sens commun.",fr,3224
LTR-024,"Je pourrois bien appuyer cette réflexion de plusieurs preuves ; mais pour ne pas vous ennuyer, je vais continuer l'histoire de mes voyages.",fr,3225
LTR-024,"Un Aga des Janissaires vint au-devant de nous à Betsko, Village situé entre Belgrade & Peter-Waradin.",fr,3226
LTR-024,"Il étoit à la tête d'un corps de Turcs, plus nombreux de cent hommes que celui des Allemands, quoique le Bassa eût promis de n'envoyer que le même nombre : jugez par-là de leur crainte.",fr,3227
LTR-024,"Je suis persuadée qu'ils ne croyoient pas encore leurs forces égales à celles des Allemands, quoique leur nombre fût supérieur.",fr,3228
LTR-024,"J'ai été fort inquiette jusqu'au moment de leur séparation ; je craignois toujours qu'il ne s'élevât quelque querelle entr'eux, malgré la parole donnée.",fr,3229
LTR-024,L'épaisseur de la neige rendoit la montagne de Belgrade très-difficile ; ce qui fut cause que nous n'arrivâmes dans cette Ville que fort tard.,fr,3230
LTR-024,"Elle est fortifiée à l'Est par le Danube, & au Midi par la Save ; c'étoit autrefois la barriere de Hongrie du côté des Turcs.",fr,3231
LTR-024,"Elle fut prise d'abord par Soliman le Magnifique, ensuite par les Troupes de l'Empereur, commandées par l'Electeur de Baviere.",fr,3232
LTR-024,"Elle resta deux ans sous la domination de l'Empereur, au bout desquels le Grand-Visir la reprit.",fr,3233
LTR-024,Les Turcs l'ont fortifiée avec tout l'art dont ils sont capa- bles.,fr,3234
LTR-024,"Il y a une nombreuse Garnison composée des plus braves Janissaires, commandée par un Bassa Serafkier, c'est-à-dire Général ; mais pour parler correctement, le Seraskier est commandé par les Janissaires.",fr,3235
LTR-024,"Ces derniers ont ici une autorité absolue, & ils tiennent plutôt la conduite de Soldats révoltés, que de Soldats disciplinés.",fr,3236
LTR-024,"Vous en jugerez par l'histoire que je vais vous raconter ; elle vous fera en même tems connoître la supérieure intelligence du Gouverneur de Peter-Waradin, qui est tout près de-là.",fr,3237
LTR-024,"Il nous dit, lorsque nous étions à Peter-Waradin, que la Garnison & les habitans de Belgrade étoient si fatigués de la guerre, qu'ils avoient tué le Bassa, il y avoit environ deux mois, pour avoir permis aux Tartares de ravager les frontieres d'Allemagne, moyennant cinq bourses, qui valent cinq cents livres sterling.",fr,3238
LTR-024,"Nous apprîmes avec plaisir, que le peuple étoit dans de pareilles dispositions : mais lorsque nous fûmes arrivés ici, on nous a fait connoître que le Gouverneur de Peter-Waradin étoit mal informé.",fr,3239
LTR-024,"Le feu Bassa, au contraire, encourut l'indignation de ses Soldats, pour avoir voulu les empêcher de faire des incursions sur les Allemands : ils s'imaginerent qu'il étoit d'intelligence avec ces derniers, & en firent informer le Grand-Seigneur, qui étoit à Andrinople.",fr,3240
LTR-024,"Voyant qu'on ne leur donnoit pas une prompte satisfaction, ils s'assemblerent avec un grand tumulte, traînerent le Bassa devant le Cadi & le Mufti, à qui ils demanderent justice de la maniere du monde la plus insolente.",fr,3241
LTR-024,"L'un reprocha au Bassa de protéger les Infideles ; l'autre, de voler leur argent.",fr,3242
LTR-024,"Le Bassa, qui com- prit leur intention, répondit avec tranquillité, qu'on lui faisoit trop de questions; qu'il n'avoit qu'une vie qui devoit répondre de tout : alors, sans attendre la Sentence des Chefs de la Loi, les Janissaires s'é-lancerent sur lui avec leurs sabres, & le mirent en pieces dans un instant.",fr,3243
LTR-024,"Le Bassa, son successeur, n'a osé pu-nir cet assassinat; il a même paru en applaudir les auteurs, comme des braves qui savoient se faire justice.",fr,3244
LTR-024,"A la moindre rumeur, il répand de l'argent parmi les Soldats, & les laisse faire des incursions en Hongrie où ils brûlent, de tems en tems, quel-ques maisons aux pauvres Rasciens.",fr,3245
LTR-024,"Vous vous imaginez bien, sans doute, que je ne suis gueres tran-quille dans une Ville ainsi livrée à l'insolence du Soldat.",fr,3246
LTR-024,"Nous comp-tions n'y pas faire un long séjour, & même n'y coucher qu'une nuit ; mais le Bassa nous y retient, jusqu'à ce qu'il ait reçu des ordres d'Andrinople : peut-être n'arriveront-ils pas avant un mois.",fr,3247
