letter_idx,sentence,top_emotion,top_emotion_score
34,"I am, Sir,   Your's, &c. &c.",neutral,0.4856164753437042
35,"I HOPE, before this time, you have received two or three of my letters.",neutral,0.7407751083374023
35,"I had yours but yesterday, though dated the third of February, in which you suppose me to be dead and buried.",sadness,0.8946942687034607
35,"I have already let you know, that I am still alive; but to say truth, I look upon my present circumstances to be exactly the same with those of departed spirits.",neutral,0.7044562697410583
35,"The heats of Constantinople have driven me to this place, which perfectly answers the description of the Elysian fields.",neutral,0.8890504837036133
35,"I am in the middle of a wood, consisting chiefly of fruit-trees, watered by a vast number of fountains, famous for the excellency of their water, and divided into many shady walks, upon short grass, that seems to me artificial, but, I am assured, is the pure work of nature--within view of the Black sea, from whence we perpetually enjoy the refreshment of cool breezes, that make us insensible of the heat of the summer.",joy,0.7434211373329163
35,"The village is only inhabited by the richest amongst the Christians, who meet every night at a fountain, forty paces from my house, to sing and dance.",neutral,0.37309807538986206
35,"The beauty and dress of the women exactly resemble the ideas of the ancient nymphs, as they are given us by the representations of the poets and painters.",neutral,0.8131269812583923
35,"But what persuades me more fully of my decease, is the situation of my own mind, the profound ignorance I am in, of what passes among the living (which only comes to me by chance) and the great calmness with which I receive it.",neutral,0.7515881657600403
35,"Yet I have still a hankering after my friends and acquaintances left in the world, according to the authority of that admirable author, _That spirits departed are wondrous kind To friends and relations left behind: Which nobody can deny_.",fear,0.6261676549911499
35,"Of which solemn truth, I am a _dead_ instance.",sadness,0.551067054271698
35,"I think Virgil is of the same opinion, that in human souls there will still be some remains of human passions: --_Curae non ipsae in morte relinquunt_.",neutral,0.7960878610610962
35,"And 'tis very necessary, to make a perfect elysium (sic), that there should be a river Lethe, which I am not so happy as to find.",joy,0.5305444598197937
35,"To say truth, I am sometimes very weary of the singing, and dancing, and sunshine, and wish for the smoke and impertinencies in which you toil; though I endeavour to persuade myself, that I live in a more agreeable variety than you do; and that Monday, setting of partridges; Tuesday, reading English; Wednesday, studying in the Turkish language, (in which, by the way, I am already very learned;) Thursday, classical authors; Friday, spent in writing; Saturday, at my needle; and Sunday, admitting of visits, and hearing of music, is a better way of disposing of the week; than, Monday, at the drawing room; Tuesday, lady Mohun's; Wednesday, at the opera; Thursday, the play; Friday, Mrs Chetwynd's, &c. a perpetual round of hearing the same scandal, and seeing the same follies acted over and over, which here affect me no more than they do other dead people.",sadness,0.4586459994316101
35,"I can now hear of displeasing things with pity, and without indignation.",anger,0.8786770701408386
35,"The reflection on the great gulph (sic) between you and me, cools all news that come hither.",neutral,0.8318390250205994
35,"I can neither be sensibly touched with joy or grief, when I consider, that possibly the cause of either is removed, before the letter comes to my hands.",sadness,0.9396317005157471
35,"But (as I said before) this indolence does not extend to my few friendships; I am still warmly sensible of yours and Mr Congreve's, and desire to live in your remembrance, though dead to all the world beside.",sadness,0.777459979057312
35,"I am, &c. &c.",neutral,0.5534117817878723
36,"I HEARTILY beg your ladyship's pardon; but I really could not forbear laughing heartily at your letter, and the commissions you are pleased to honour me with.",joy,0.9607030153274536
36,"You desire me to buy you a Greek slave, who is to be mistress of a thousand good qualities.",neutral,0.40950247645378113
36,"The Greeks are subjects, and not slaves.",neutral,0.8255856037139893
36,"Those who are to be bought in that manner, are either such as are taken in war, or stolen by the Tartars from Russia, Circassia, or Georgia, and are such miserable, awkward, poor wretches, you would not think any of them worthy to be your house-maids.",sadness,0.7190583348274231
36,"'Tis true, that many thousands were taken in the Morea; but they have been, most of them, redeemed by the charitable contributions of the Christians, or ransomed by their own relations at Venice.",neutral,0.5405691862106323
36,"The fine slaves that wait upon the great ladies, or serve the pleasures of the great men, are all bought at the age of eight or nine years old, and educated with great care, to accomplish them in singing, dancing, embroidery, &c.  They are commonly Circassians, and their patron never sells them, except it is as a punishment for some very great fault.",neutral,0.43889665603637695
36,"If ever they grow weary of them, they either present them to a friend, or give them their freedom.",neutral,0.7737018465995789
36,"Those that are exposed to sale at the markets, are always either guilty of some crime, or so entirely worthless, that they are of no use at all.",disgust,0.6817914843559265
36,"I am afraid you will doubt the truth of this account, which, I own, is very different from our common notions in England; but it is no less truth for all that.--Your whole letter is full of mistakes, from one end to the other.",fear,0.9476355314254761
